CO_GRUPO;CO_ORGACAD;NT_GER;DELTA_MEDIO_GRADUACAO;QE_I02;QE_I04;QE_I05;QE_I06;QE_I08;QE_I09;QE_I10;QE_I11;QE_I17;QE_I20;QE_I21;QE_I22;QE_I23;QE_I24;QE_I25;QE_I26
6409;10028;35.2;12.0;A;D;E;D;D;E;E;B;B;A;A;E;B;C;A;E
6409;10028;;34.0;;;;;;;;;;;;;;;;
6409;10028;31.1;20.0;F;D;D;C;D;F;B;B;B;A;A;C;D;E;C;F
6409;10028;39.8;18.0;D;C;D;B;E;D;E;B;A;C;B;B;B;E;C;F
6409;10028;59.3;3.0;A;E;E;B;E;E;E;B;D;A;A;B;B;E;C;F
6409;10028;35.3;12.0;F;B;D;C;E;B;A;B;D;K;B;B;B;E;C;C
6409;10028;45.6;4.0;A;A;B;B;C;E;E;B;D;J;A;A;D;E;C;B
6409;10028;36.1;2.0;A;D;D;A;B;C;E;B;E;C;A;A;B;E;C;B
6409;10028;54.5;14.0;A;D;D;C;B;C;C;B;B;B;B;A;B;E;A;B
6409;10028;38.4;18.0;A;C;C;C;E;E;E;B;B;B;B;A;B;E;F;B
6409;10028;;4.0;;;;;;;;;;;;;;;;
6409;10028;47.3;15.0;D;D;B;C;A;F;A;I;D;B;B;A;C;E;A;A
6409;10028;68.5;15.0;D;B;B;C;E;F;E;B;A;E;A;B;A;E;C;I
6409;10028;35.6;14.0;A;D;B;C;E;F;E;B;A;B;A;B;B;E;C;D
6409;10028;43.5;5.0;D;B;D;B;B;F;E;B;B;C;B;E;D;E;C;B
6409;10028;61.8;20.0;A;E;F;C;F;D;E;B;B;A;A;E;C;E;C;F
6409;10028;37.9;12.0;D;B;C;B;B;D;E;H;A;C;A;C;B;E;H;F
6409;10028;43.7;8.0;A;D;B;C;B;C;E;B;B;B;A;A;B;D;H;H
6409;10028;;4.0;;;;;;;;;;;;;;;;
6409;10028;43.1;16.0;A;B;C;C;D;F;E;B;A;A;A;B;C;D;E;C
6409;10028;69.5;5.0;A;D;D;B;B;B;A;I;D;C;A;B;B;D;A;B
6409;10028;42.5;7.0;A;E;E;B;D;D;E;B;B;B;A;C;B;E;E;B
6409;10028;26.6;4.0;D;D;D;B;B;C;E;B;A;B;B;B;E;E;E;B
6409;10028;53.9;16.0;D;D;D;C;C;F;E;B;D;E;A;B;E;D;E;F
6409;10028;;8.0;;;;;;;;;;;;;;;;
6409;10028;28.1;4.0;A;E;E;B;D;D;E;B;B;C;A;D;C;A;E;B
6409;10028;;22.0;;;;;;;;;;;;;;;;
6409;10028;46.0;7.0;D;B;B;C;B;B;A;B;A;C;A;C;B;E;C;B
6409;10028;60.0;14.0;A;E;E;C;E;F;E;B;B;K;A;C;D;E;C;F
6409;10028;60.5;8.0;A;D;D;C;D;D;E;B;B;A;B;B;B;E;C;I
6409;10028;;2.0;D;A;B;C;A;C;B;H;A;C;B;C;C;E;E;B
6409;10028;;12.0;A;C;D;C;E;F;E;H;B;K;B;B;B;E;C;B
6409;10028;48.5;13.0;A;B;C;B;E;E;E;B;D;A;A;B;B;E;F;B
6409;10028;15.3;16.0;A;D;F;B;F;D;E;B;B;A;A;E;E;E;C;B
6409;10028;;6.0;;;;;;;;;;;;;;;;
6409;10028;51.4;10.0;D;B;C;C;D;C;E;B;A;B;B;C;B;E;C;B
6409;10028;41.9;11.0;D;B;B;C;B;F;E;B;A;K;B;C;C;E;A;B
6409;10028;39.7;5.0;D;B;B;B;B;E;E;H;A;G;A;C;D;D;H;I
6409;10028;52.1;12.0;A;B;B;B;E;B;A;B;A;C;A;D;B;E;D;B
6409;10028;;3.0;;;;;;;;;;;;;;;;
6409;10028;72.3;20.0;D;E;D;C;F;F;E;B;A;A;A;C;B;E;E;E
6409;10028;64.8;7.0;A;E;D;C;F;D;E;B;B;K;A;A;B;E;C;C
6409;10028;25.4;9.0;D;D;D;B;A;B;A;B;B;E;A;A;B;D;C;B
6409;10028;49.2;20.0;A;D;C;C;B;B;A;B;B;E;A;B;B;E;C;F
6409;10028;45.6;7.0;D;E;D;C;A;F;E;C;A;A;A;A;B;D;H;E
6409;10028;46.3;13.0;A;D;D;C;C;F;E;B;B;C;A;D;B;E;A;B
6409;10028;44.4;8.0;B;D;E;A;A;F;E;C;A;B;A;A;E;E;E;F
6409;10028;59.7;28.0;A;B;B;C;E;E;E;B;B;A;A;C;C;E;A;E
6409;10028;;1.0;;;;;;;;;;;;;;;;
6409;10028;24.3;8.0;D;A;A;A;D;F;E;H;A;B;A;B;B;E;E;F
6409;10028;61.5;5.0;B;B;A;C;D;F;E;B;A;A;B;E;D;E;C;E
6409;10028;42.9;11.0;A;D;E;B;D;C;E;H;E;A;A;B;A;E;H;E
6409;10028;48.0;13.0;B;A;B;B;A;A;A;C;A;K;B;D;C;D;A;A
6409;10028;;4.0;B;D;D;A;A;C;D;C;A;A;A;C;C;D;F;F
6409;10028;47.7;15.0;D;C;D;C;B;E;E;H;B;C;B;A;C;E;C;B
6409;10028;55.4;17.0;A;D;B;C;F;F;E;B;A;B;A;D;C;E;H;I
6409;10028;36.1;25.0;B;B;C;C;D;D;E;B;B;K;A;B;B;D;H;B
6409;10028;50.0;21.0;A;C;D;C;C;F;E;B;B;A;B;C;A;E;C;E
6409;10028;42.2;27.0;D;D;C;C;F;F;E;B;A;J;A;B;B;E;C;I
6409;10028;55.9;6.0;F;E;F;B;F;C;D;B;B;D;A;B;A;E;E;B
6409;10028;56.4;6.0;F;E;D;A;B;F;E;B;B;B;A;C;B;E;F;B
6409;10028;;8.0;;;;;;;;;;;;;;;;
6409;10028;57.7;7.0;D;B;F;B;C;D;E;B;A;C;A;B;B;D;C;I
6409;10028;;1.0;A;B;B;C;C;E;E;B;E;K;A;B;C;E;F;I
6409;10028;42.5;13.0;D;D;B;C;A;F;E;B;A;A;B;B;D;E;E;B
6409;10028;62.3;8.0;A;C;D;B;C;E;E;B;A;A;B;C;D;D;C;B
6409;10028;54.6;8.0;B;E;E;C;A;C;E;B;B;K;B;B;D;D;A;B
6409;10028;44.1;4.0;D;D;D;C;C;E;E;C;A;A;A;B;B;E;A;H
6409;10028;29.1;13.0;D;E;E;B;B;D;B;H;B;B;A;C;E;E;H;B
6409;10028;29.4;12.0;F;D;F;C;C;B;A;B;E;A;A;E;A;E;H;B
6409;10028;51.9;19.0;A;D;F;C;E;F;E;B;A;K;A;A;A;D;C;B
6409;10028;52.3;24.0;A;C;D;B;C;F;E;B;A;A;A;C;C;E;C;E
6409;10028;54.3;12.0;A;B;B;C;D;E;E;B;B;K;A;B;D;D;E;F
6409;10028;;6.0;A;D;E;B;B;C;E;B;A;C;A;C;B;E;C;B
6409;10028;;4.0;;;;;;;;;;;;;;;;
6409;10028;61.8;13.0;D;B;B;B;B;C;D;B;A;C;A;C;D;D;C;B
6409;10028;50.8;7.0;A;E;D;C;C;F;E;B;B;B;A;C;B;E;E;B
6409;10028;58.2;10.0;A;E;E;C;F;F;E;B;B;C;A;C;D;D;E;F
6409;10028;28.4;20.0;C;D;D;C;C;F;E;A;B;B;B;C;C;E;A;F
6409;10028;58.2;6.0;A;D;E;C;C;C;E;B;A;A;A;C;B;D;C;C
6409;10028;47.7;4.0;A;E;E;C;A;B;B;B;B;A;A;C;A;E;C;C
6409;10028;74.1;16.0;A;B;B;C;F;E;E;B;B;G;A;B;A;E;H;I
6409;10028;;9.0;;;;;;;;;;;;;;;;
6409;10028;30.9;14.0;D;B;B;B;B;D;E;H;A;C;B;B;B;E;E;B
6409;10028;;26.0;;;;;;;;;;;;;;;;
6409;10028;40.7;20.0;D;B;B;C;C;F;E;B;A;A;A;C;E;E;C;E
6409;10028;;5.0;;;;;;;;;;;;;;;;
6409;10028;;19.0;;;;;;;;;;;;;;;;
6409;10028;70.8;18.0;A;D;E;B;A;B;B;B;E;C;A;E;C;C;E;D
6409;10028;34.1;11.0;A;D;D;C;B;F;E;B;D;K;B;B;B;D;A;E
6409;10028;39.0;13.0;D;D;C;C;E;E;E;H;E;K;B;C;C;E;C;B
6409;10028;28.2;14.0;A;D;E;C;C;F;D;B;B;A;A;B;A;E;C;F
6409;10028;45.3;20.0;D;C;C;C;D;D;D;B;A;A;B;B;B;E;C;F
6409;10028;;13.0;;;;;;;;;;;;;;;;
6409;10028;29.7;13.0;A;D;C;B;E;B;A;B;A;G;A;A;D;E;H;E
6409;10028;67.6;2.0;D;D;D;C;D;F;E;B;B;K;A;B;B;D;E;B
6409;10028;59.6;34.0;D;A;A;A;A;C;C;B;D;C;B;D;D;E;F;F
6409;10028;59.4;4.0;A;D;D;C;E;D;E;B;A;B;A;E;E;D;E;I
6409;10028;45.7;6.0;D;B;C;B;B;D;D;C;A;C;B;B;B;E;A;F
6409;10028;76.5;16.0;A;C;D;A;F;F;B;B;E;B;A;C;A;D;F;B
6409;10028;29.6;11.0;D;D;D;C;C;E;E;H;B;C;A;A;B;E;A;H
6409;10028;39.9;3.0;A;D;D;C;E;E;E;B;B;B;A;C;B;E;C;E
6409;10028;18.8;14.0;A;E;E;C;B;F;E;J;D;C;A;C;C;E;A;B
6409;10028;52.9;3.0;B;D;D;B;E;D;E;E;A;A;B;D;C;E;A;B
6409;10028;69.2;27.0;A;C;E;C;F;F;E;B;A;A;A;C;E;E;H;E
6409;10028;46.5;2.0;D;B;C;C;E;F;E;B;A;K;A;B;C;E;C;B
6409;10028;58.6;38.0;D;B;B;C;E;F;A;B;E;K;A;B;D;D;F;B
6409;10028;48.5;2.0;A;C;C;C;E;F;E;H;B;C;A;B;B;D;A;D
6409;10028;53.9;16.0;B;D;D;C;D;F;E;J;A;C;A;C;C;C;E;F
6409;10028;47.9;2.0;D;B;B;C;B;E;E;B;A;B;B;D;C;E;A;B
6409;10028;54.5;0.0;D;B;B;C;C;F;E;B;A;C;A;E;E;D;E;E
6409;10028;51.0;22.0;A;E;C;B;D;B;B;B;D;A;A;B;B;E;C;B
6409;10028;38.0;10.0;D;D;D;B;C;C;B;B;A;C;A;B;C;E;A;I
6409;10028;38.3;3.0;D;C;C;B;B;C;E;B;A;C;B;A;B;E;E;B
6409;10028;47.2;14.0;D;D;C;C;A;F;E;B;D;A;A;B;C;E;A;B
6409;10028;33.5;5.0;D;B;B;C;C;F;E;B;A;K;B;B;C;E;A;E
6409;10028;;2.0;F;D;C;C;E;F;E;B;A;K;A;B;B;E;E;D
6409;10028;;12.0;B;B;B;C;B;F;E;B;A;K;A;B;A;D;F;B
6409;10028;41.2;9.0;A;E;E;C;C;B;A;B;B;A;A;B;B;E;A;E
6409;10028;45.7;22.0;D;B;B;C;B;F;E;H;A;G;A;C;D;D;F;E
6409;10028;55.3;15.0;A;B;B;B;B;D;A;B;A;A;B;B;D;E;C;B
6409;10028;;12.0;D;D;B;C;C;F;E;B;A;K;B;A;C;E;C;B
6409;10028;29.0;7.0;D;B;B;C;F;E;E;B;A;B;A;B;C;B;C;F
6409;10028;35.9;5.0;A;C;D;B;C;D;E;I;A;J;A;C;B;E;E;F
6409;10028;;14.0;;;;;;;;;;;;;;;;
6409;10028;43.1;4.0;D;D;C;C;B;F;E;B;E;A;B;C;C;E;C;F
6409;10028;64.6;17.0;A;E;C;B;B;D;D;H;E;A;A;A;A;D;E;B
6409;10028;42.7;6.0;B;D;D;C;B;F;A;B;A;A;A;B;D;D;A;B
6409;10028;;16.0;A;E;C;C;D;C;E;B;B;A;A;C;D;E;A;F
6409;10028;;7.0;;;;;;;;;;;;;;;;
6409;10028;53.7;13.0;B;C;C;C;E;F;E;B;D;A;A;C;C;D;C;B
6409;10028;47.7;14.0;A;C;B;B;B;B;A;H;A;C;B;C;E;E;E;C
6409;10028;38.8;1.0;D;D;C;B;E;B;A;B;B;C;B;B;B;D;E;I
6409;10028;40.1;25.0;A;D;C;B;D;C;E;I;A;A;A;A;A;A;F;F
6409;10028;41.8;13.0;A;B;D;C;A;C;E;I;B;B;A;C;C;E;C;I
6409;10028;34.7;8.0;D;A;B;A;A;C;E;D;A;C;B;C;E;E;E;E
6409;10028;41.4;5.0;B;E;F;B;C;E;E;B;B;J;A;B;C;E;C;E
6409;10028;;8.0;A;D;C;B;F;C;E;B;B;C;A;E;C;E;A;E
6409;10028;65.5;2.0;A;D;E;B;B;D;C;B;B;C;A;D;E;D;A;B
6409;10028;53.5;18.0;D;D;C;C;B;F;E;B;A;I;B;B;C;B;A;B
6409;10028;49.9;3.0;D;A;A;B;B;E;E;B;A;K;A;B;D;E;A;F
6409;10028;61.9;17.0;A;D;E;B;F;D;E;B;B;G;A;B;C;E;C;C
6409;10028;76.9;7.0;D;E;D;C;B;F;E;B;E;C;A;E;D;E;E;B
6409;10028;57.1;13.0;D;D;C;B;C;F;E;H;A;E;B;B;C;D;H;B
6409;10028;61.2;20.0;A;D;D;B;E;C;A;H;B;A;A;C;D;D;A;F
6409;10028;60.9;17.0;D;B;D;C;F;F;E;B;E;A;A;D;C;E;A;B
6409;10028;50.6;1.0;F;C;B;A;B;E;E;I;A;J;B;C;E;E;C;F
6409;10028;34.5;15.0;A;B;B;C;C;E;E;B;E;C;A;B;C;E;C;B
6409;10028;56.0;23.0;A;B;B;C;F;E;E;H;A;B;A;A;B;E;H;B
6409;10028;48.8;5.0;D;B;B;C;B;C;E;H;A;K;A;A;C;E;C;E
6409;10028;;6.0;D;E;E;A;B;C;E;G;D;C;A;E;B;D;E;B
6409;10028;45.8;20.0;D;B;B;B;D;C;E;B;B;C;B;E;C;E;F;B
6409;10028;55.9;10.0;F;C;C;C;C;C;E;B;A;A;B;B;C;E;C;B
6409;10028;65.8;8.0;D;C;D;C;C;D;E;B;A;B;B;C;B;E;F;F
6409;10028;49.8;25.0;D;D;D;C;A;B;A;B;B;A;A;B;B;A;C;B
6409;10028;18.9;15.0;D;B;B;C;C;F;D;H;D;E;A;B;B;E;C;B
6409;10028;40.5;8.0;D;D;B;C;C;E;E;B;D;A;A;B;C;A;H;B
6409;10028;50.4;17.0;F;F;E;C;E;F;E;H;D;C;A;B;C;E;H;I
6409;10028;;5.0;B;D;D;C;C;E;E;B;A;J;A;C;C;E;C;E
6409;10028;40.8;11.0;F;C;E;B;B;C;E;B;A;A;A;B;B;D;H;B
6409;10028;49.8;7.0;D;C;D;B;B;E;E;B;A;C;B;D;A;D;A;B
6409;10028;58.7;10.0;D;E;D;C;D;E;E;B;D;K;A;D;C;E;C;B
6409;10028;50.7;14.0;D;C;D;C;A;C;E;D;A;C;B;C;C;E;F;H
6409;10028;40.2;25.0;D;D;D;C;B;C;E;I;A;A;A;B;B;E;A;B
6409;10028;32.3;7.0;F;D;D;B;B;F;E;B;A;K;A;B;D;D;C;F
6409;10028;;8.0;D;E;D;C;F;F;E;B;B;B;A;A;A;E;E;B
6409;10028;53.6;3.0;A;C;D;B;B;C;A;H;E;A;B;B;D;D;C;B
6409;10028;;7.0;;;;;;;;;;;;;;;;
6409;10028;35.7;3.0;A;D;D;C;B;F;E;C;A;K;B;B;C;E;C;H
6409;10028;36.1;4.0;A;E;D;B;D;B;A;B;B;C;A;A;A;E;F;B
6409;10028;50.8;16.0;B;B;B;C;E;F;E;H;B;C;A;C;B;E;E;E
6409;10028;34.2;5.0;A;B;B;B;B;F;E;I;A;C;B;B;B;D;E;F
6409;10028;36.1;23.0;D;D;B;C;D;F;D;H;D;A;A;B;C;E;C;F
6409;10028;;7.0;;;;;;;;;;;;;;;;
6409;10028;45.7;3.0;A;C;C;B;E;B;A;B;B;C;A;C;B;E;H;I
6409;10028;;1.0;;;;;;;;;;;;;;;;
6409;10028;49.0;1.0;B;B;B;B;A;A;A;C;A;A;A;C;B;E;E;F
6409;10028;59.7;1.0;D;B;C;B;B;E;B;B;A;C;B;C;C;E;A;B
6409;10028;25.8;24.0;D;A;B;C;B;E;B;B;D;B;B;E;C;E;C;B
6409;10028;50.9;4.0;D;F;D;B;F;E;E;B;B;A;A;E;C;E;C;B
6409;10028;53.4;9.0;D;D;C;C;C;F;E;B;D;C;A;B;C;E;C;B
6409;10028;59.9;12.0;A;D;D;C;C;D;E;B;A;A;B;C;C;E;A;E
6409;10028;44.2;5.0;A;C;B;C;C;E;E;B;B;B;A;C;C;E;A;B
6409;10028;35.2;1.0;D;D;D;C;B;F;E;H;A;E;A;B;E;E;E;B
6409;10028;64.8;18.0;D;A;A;A;E;D;E;B;B;B;A;B;D;E;E;F
6409;10028;24.3;17.0;D;F;D;C;C;C;E;B;B;A;A;C;C;D;H;I
6409;10028;40.6;11.0;A;E;D;B;C;E;E;H;A;A;A;D;C;E;A;I
6409;10028;67.0;17.0;A;B;B;C;E;F;E;H;A;A;A;C;D;D;C;F
6409;10028;56.6;16.0;A;D;B;C;B;F;E;D;B;C;A;A;C;D;E;F
6409;10028;44.3;19.0;A;F;B;C;B;C;E;H;A;A;A;B;B;E;A;B
6409;10028;66.3;12.0;D;B;B;A;D;D;E;B;A;A;B;C;C;E;C;B
6409;10028;50.7;12.0;A;B;D;B;B;B;A;B;A;A;B;E;E;A;A;F
6409;10028;50.3;26.0;B;D;D;C;D;F;E;B;A;J;B;B;E;E;C;F
6409;10028;39.8;29.0;D;D;A;B;C;E;D;H;B;J;A;B;C;E;E;F
6409;10028;42.4;14.0;A;C;C;B;B;E;E;B;A;J;B;A;D;D;E;F
6409;10028;45.6;24.0;A;E;C;C;B;C;E;H;B;E;A;C;B;E;C;B
6409;10028;62.6;9.0;D;C;C;B;F;D;E;H;B;C;B;A;C;E;E;I
6409;10028;16.1;6.0;D;D;D;B;B;C;E;B;A;B;B;E;C;E;A;C
6409;10028;46.8;1.0;B;C;C;A;D;E;E;C;A;C;B;D;B;E;F;B
6409;10028;73.7;24.0;D;D;C;C;F;F;D;H;A;K;B;B;C;D;F;B
6409;10028;73.2;15.0;F;D;D;C;F;F;E;B;B;K;A;B;D;E;F;B
6409;10028;46.0;17.0;D;C;C;B;C;C;A;B;B;C;B;B;B;D;F;E
6409;10028;70.8;22.0;A;F;F;C;E;E;E;B;E;J;A;C;E;E;C;E
6409;10028;53.6;3.0;B;D;D;B;A;A;A;C;A;A;B;B;B;E;E;H
6409;10028;50.7;20.0;F;D;D;C;E;E;E;H;A;J;A;C;C;E;C;C
6409;10028;;2.0;;;;;;;;;;;;;;;;
6409;10028;40.4;8.0;D;C;D;B;A;C;E;B;A;C;B;B;D;A;A;F
6409;10028;60.3;21.0;D;D;D;C;D;F;A;H;A;A;A;A;E;E;D;B
6409;10028;52.0;8.0;A;C;D;C;C;F;E;B;A;K;A;D;C;D;A;E
6409;10028;42.8;7.0;B;B;D;C;E;D;E;B;A;A;B;B;A;E;E;I
6409;10028;57.4;27.0;D;B;C;A;F;D;E;B;D;H;A;E;E;E;H;F
6409;10028;56.5;2.0;A;B;C;B;B;B;D;H;B;C;B;E;E;E;A;B
6409;10028;60.5;16.0;A;D;D;A;D;E;E;B;B;B;B;C;C;E;A;B
6409;10028;73.0;15.0;A;D;E;C;E;D;E;B;A;B;A;E;B;E;C;F
6409;10028;54.8;15.0;D;C;E;A;E;D;E;B;B;A;A;A;C;E;C;D
6409;10028;39.6;17.0;A;D;D;C;B;F;E;H;B;B;A;C;C;E;C;B
6409;10028;64.8;18.0;D;D;C;C;D;F;E;B;A;A;A;B;C;E;C;E
6409;10028;28.1;6.0;D;C;C;C;B;F;E;I;A;A;B;B;C;E;A;F
6409;10028;51.4;10.0;D;B;B;C;E;E;E;B;A;K;B;A;B;E;C;C
6409;10028;56.1;15.0;A;F;F;C;F;E;E;B;B;A;A;C;B;E;A;B
6409;10028;64.3;5.0;D;C;E;D;B;D;E;B;A;K;A;B;B;D;C;I
6409;10028;29.3;14.0;A;C;C;C;B;F;E;B;D;K;A;B;C;E;H;I
6409;10028;68.7;8.0;D;E;D;C;F;F;E;H;A;A;A;C;C;E;C;E
6409;10028;51.9;19.0;D;B;C;C;E;F;D;I;A;A;B;A;A;E;C;F
6409;10028;33.8;14.0;A;C;C;A;A;F;A;A;A;A;A;A;B;E;E;B
6409;10028;;26.0;A;B;D;C;E;F;E;B;A;J;A;C;B;E;F;C
6409;10028;65.5;13.0;A;D;E;C;D;E;E;H;D;C;A;C;B;E;C;C
6409;10028;51.6;8.0;A;B;C;B;A;D;E;H;A;H;B;A;C;E;E;F
6409;10028;61.7;1.0;A;D;D;C;C;F;E;H;D;K;A;C;C;D;C;F
6409;10028;68.9;22.0;D;C;D;B;D;E;D;B;B;B;A;B;C;E;F;F
6409;10028;54.8;17.0;D;B;B;C;B;F;E;B;A;C;B;A;B;E;F;F
6409;10028;48.2;11.0;A;A;A;C;A;F;E;B;A;A;A;B;B;E;A;B
